"No.","Time","Source","Destination","Protocol","Length","Info"
"665","13.147824","192.168.0.108","192.168.0.102","TCP","54","5742  >  0 [SYN] Seq=0 Win=512 Len=0"
"666","13.147824","192.168.0.108","192.168.0.102","TCP","54","5743  >  0 [SYN] Seq=0 Win=512 Len=0"
"667","13.147824","192.168.0.108","192.168.0.102","TCP","54","5744  >  0 [SYN] Seq=0 Win=512 Len=0"
"668","13.147824","192.168.0.108","192.168.0.102","TCP","54","5745  >  0 [SYN] Seq=0 Win=512 Len=0"
"669","13.147824","192.168.0.108","192.168.0.102","TCP","54","5746  >  0 [SYN] Seq=0 Win=512 Len=0"
"670","13.147824","192.168.0.108","192.168.0.102","TCP","54","5747  >  0 [SYN] Seq=0 Win=512 Len=0"
"671","13.147824","192.168.0.108","192.168.0.102","TCP","54","5748  >  0 [SYN] Seq=0 Win=512 Len=0"
"672","13.147824","192.168.0.108","192.168.0.102","TCP","54","5749  >  0 [SYN] Seq=0 Win=512 Len=0"
"673","13.147824","192.168.0.108","192.168.0.102","TCP","54","5750  >  0 [SYN] Seq=0 Win=512 Len=0"
"675","13.175290","192.168.0.108","192.168.0.102","TCP","54","5751  >  0 [SYN] Seq=0 Win=512 Len=0"
"676","13.175290","192.168.0.108","192.168.0.102","TCP","54","5752  >  0 [SYN] Seq=0 Win=512 Len=0"
"677","13.175290","192.168.0.108","192.168.0.102","TCP","54","5753  >  0 [SYN] Seq=0 Win=512 Len=0"
"678","13.175290","192.168.0.108","192.168.0.102","TCP","54","5754  >  0 [SYN] Seq=0 Win=512 Len=0"
"679","13.175625","192.168.0.108","192.168.0.102","TCP","54","5755  >  0 [SYN] Seq=0 Win=512 Len=0"
"680","13.175625","192.168.0.108","192.168.0.102","TCP","54","5756  >  0 [SYN] Seq=0 Win=512 Len=0"
"681","13.175625","192.168.0.108","192.168.0.102","TCP","54","5757  >  0 [SYN] Seq=0 Win=512 Len=0"
"682","13.175625","192.168.0.108","192.168.0.102","TCP","54","5758  >  0 [SYN] Seq=0 Win=512 Len=0"
"683","13.175625","192.168.0.108","192.168.0.102","TCP","54","5759  >  0 [SYN] Seq=0 Win=512 Len=0"
"684","13.175625","192.168.0.108","192.168.0.102","TCP","54","5760  >  0 [SYN] Seq=0 Win=512 Len=0"
"685","13.175625","192.168.0.108","192.168.0.102","TCP","54","5761  >  0 [SYN] Seq=0 Win=512 Len=0"
"686","13.175625","192.168.0.108","192.168.0.102","TCP","54","5762  >  0 [SYN] Seq=0 Win=512 Len=0"
"687","13.175625","192.168.0.108","192.168.0.102","TCP","54","6575  >  0 [SYN] Seq=0 Win=512 Len=0"
"688","13.175625","192.168.0.108","192.168.0.102","TCP","54","6576  >  0 [SYN] Seq=0 Win=512 Len=0"
"689","13.175625","192.168.0.108","192.168.0.102","TCP","54","6577  >  0 [SYN] Seq=0 Win=512 Len=0"
"690","13.175625","192.168.0.108","192.168.0.102","TCP","54","6578  >  0 [SYN] Seq=0 Win=512 Len=0"
"691","13.175981","192.168.0.108","192.168.0.102","TCP","54","6579  >  0 [SYN] Seq=0 Win=512 Len=0"
"692","13.175981","192.168.0.108","192.168.0.102","TCP","54","6580  >  0 [SYN] Seq=0 Win=512 Len=0"
"693","13.175981","192.168.0.108","192.168.0.102","TCP","54","6581  >  0 [SYN] Seq=0 Win=512 Len=0"
"694","13.175981","192.168.0.108","192.168.0.102","TCP","54","6582  >  0 [SYN] Seq=0 Win=512 Len=0"
"695","13.175981","192.168.0.108","192.168.0.102","TCP","54","6583  >  0 [SYN] Seq=0 Win=512 Len=0"
"696","13.179471","192.168.0.108","192.168.0.102","TCP","54","6584  >  0 [SYN] Seq=0 Win=512 Len=0"
"697","13.179471","192.168.0.108","192.168.0.102","TCP","54","6585  >  0 [SYN] Seq=0 Win=512 Len=0"
"698","13.179471","192.168.0.108","192.168.0.102","TCP","54","6586  >  0 [SYN] Seq=0 Win=512 Len=0"
"699","13.179471","192.168.0.108","192.168.0.102","TCP","54","6587  >  0 [SYN] Seq=0 Win=512 Len=0"
"700","13.179835","192.168.0.108","192.168.0.102","TCP","54","6588  >  0 [SYN] Seq=0 Win=512 Len=0"
"701","13.179835","192.168.0.108","192.168.0.102","TCP","54","6589  >  0 [SYN] Seq=0 Win=512 Len=0"
"702","13.179835","192.168.0.108","192.168.0.102","TCP","54","6590  >  0 [SYN] Seq=0 Win=512 Len=0"
"703","13.179835","192.168.0.108","192.168.0.102","TCP","54","6591  >  0 [SYN] Seq=0 Win=512 Len=0"
"704","13.179835","192.168.0.108","192.168.0.102","TCP","54","6592  >  0 [SYN] Seq=0 Win=512 Len=0"
"705","13.179835","192.168.0.108","192.168.0.102","TCP","54","6593  >  0 [SYN] Seq=0 Win=512 Len=0"
"706","13.179835","192.168.0.108","192.168.0.102","TCP","54","6594  >  0 [SYN] Seq=0 Win=512 Len=0"
"707","13.179835","192.168.0.108","192.168.0.102","TCP","54","6595  >  0 [SYN] Seq=0 Win=512 Len=0"
"708","13.179835","192.168.0.108","192.168.0.102","TCP","54","6596  >  0 [SYN] Seq=0 Win=512 Len=0"
"709","13.179835","192.168.0.108","192.168.0.102","TCP","54","6597  >  0 [SYN] Seq=0 Win=512 Len=0"
"710","13.179835","192.168.0.108","192.168.0.102","TCP","54","6598  >  0 [SYN] Seq=0 Win=512 Len=0"
"711","13.179835","192.168.0.108","192.168.0.102","TCP","54","6599  >  0 [SYN] Seq=0 Win=512 Len=0"
"712","13.180392","192.168.0.108","192.168.0.102","TCP","54","6600  >  0 [SYN] Seq=0 Win=512 Len=0"
"713","13.180392","192.168.0.108","192.168.0.102","TCP","54","6601  >  0 [SYN] Seq=0 Win=512 Len=0"
"714","13.180392","192.168.0.108","192.168.0.102","TCP","54","6602  >  0 [SYN] Seq=0 Win=512 Len=0"
"715","13.180392","192.168.0.108","192.168.0.102","TCP","54","7445  >  0 [SYN] Seq=0 Win=512 Len=0"
"716","13.180392","192.168.0.108","192.168.0.102","TCP","54","7446  >  0 [SYN] Seq=0 Win=512 Len=0"
"717","13.180392","192.168.0.108","192.168.0.102","TCP","54","7447  >  0 [SYN] Seq=0 Win=512 Len=0"
"718","13.180392","192.168.0.108","192.168.0.102","TCP","54","7448  >  0 [SYN] Seq=0 Win=512 Len=0"
"719","13.180392","192.168.0.108","192.168.0.102","TCP","54","7449  >  0 [SYN] Seq=0 Win=512 Len=0"
"720","13.180392","192.168.0.108","192.168.0.102","TCP","54","7450  >  0 [SYN] Seq=0 Win=512 Len=0"
"721","13.180392","192.168.0.108","192.168.0.102","TCP","54","7451  >  0 [SYN] Seq=0 Win=512 Len=0"
"722","13.180392","192.168.0.108","192.168.0.102","TCP","54","7452  >  0 [SYN] Seq=0 Win=512 Len=0"
"723","13.180392","192.168.0.108","192.168.0.102","TCP","54","7453  >  0 [SYN] Seq=0 Win=512 Len=0"
"724","13.180392","192.168.0.108","192.168.0.102","TCP","54","7454  >  0 [SYN] Seq=0 Win=512 Len=0"
"725","13.180392","192.168.0.108","192.168.0.102","TCP","54","7455  >  0 [SYN] Seq=0 Win=512 Len=0"
"726","13.180392","192.168.0.108","192.168.0.102","TCP","54","7456  >  0 [SYN] Seq=0 Win=512 Len=0"
"727","13.180980","192.168.0.108","192.168.0.102","TCP","54","7457  >  0 [SYN] Seq=0 Win=512 Len=0"
"728","13.180980","192.168.0.108","192.168.0.102","TCP","54","7458  >  0 [SYN] Seq=0 Win=512 Len=0"
"729","13.180980","192.168.0.108","192.168.0.102","TCP","54","7459  >  0 [SYN] Seq=0 Win=512 Len=0"
"730","13.180980","192.168.0.108","192.168.0.102","TCP","54","7460  >  0 [SYN] Seq=0 Win=512 Len=0"
"731","13.180980","192.168.0.108","192.168.0.102","TCP","54","7461  >  0 [SYN] Seq=0 Win=512 Len=0"
"732","13.180980","192.168.0.108","192.168.0.102","TCP","54","7462  >  0 [SYN] Seq=0 Win=512 Len=0"
"733","13.180980","192.168.0.108","192.168.0.102","TCP","54","7463  >  0 [SYN] Seq=0 Win=512 Len=0"
"734","13.180980","192.168.0.108","192.168.0.102","TCP","54","7464  >  0 [SYN] Seq=0 Win=512 Len=0"
"735","13.180980","192.168.0.108","192.168.0.102","TCP","54","7465  >  0 [SYN] Seq=0 Win=512 Len=0"
"736","13.180980","192.168.0.108","192.168.0.102","TCP","54","7466  >  0 [SYN] Seq=0 Win=512 Len=0"
"737","13.180980","192.168.0.108","192.168.0.102","TCP","54","7467  >  0 [SYN] Seq=0 Win=512 Len=0"
"738","13.180980","192.168.0.108","192.168.0.102","TCP","54","7468  >  0 [SYN] Seq=0 Win=512 Len=0"
"739","13.180980","192.168.0.108","192.168.0.102","TCP","54","7469  >  0 [SYN] Seq=0 Win=512 Len=0"
"740","13.180980","192.168.0.108","192.168.0.102","TCP","54","7470  >  0 [SYN] Seq=0 Win=512 Len=0"
"741","13.180980","192.168.0.108","192.168.0.102","TCP","54","7471  >  0 [SYN] Seq=0 Win=512 Len=0"
"742","13.180980","192.168.0.108","192.168.0.102","TCP","54","7472  >  0 [SYN] Seq=0 Win=512 Len=0"
"743","13.180980","192.168.0.108","192.168.0.102","TCP","54","8499  >  0 [SYN] Seq=0 Win=512 Len=0"
"744","13.180980","192.168.0.108","192.168.0.102","TCP","54","8500  >  0 [SYN] Seq=0 Win=512 Len=0"
"745","13.180980","192.168.0.108","192.168.0.102","TCP","54","8501  >  0 [SYN] Seq=0 Win=512 Len=0"
"746","13.180980","192.168.0.108","192.168.0.102","TCP","54","8502  >  0 [SYN] Seq=0 Win=512 Len=0"
"747","13.180980","192.168.0.108","192.168.0.102","TCP","54","8503  >  0 [SYN] Seq=0 Win=512 Len=0"
"748","13.181574","192.168.0.108","192.168.0.102","TCP","54","8504  >  0 [SYN] Seq=0 Win=512 Len=0"
"749","13.181574","192.168.0.108","192.168.0.102","TCP","54","8505  >  0 [SYN] Seq=0 Win=512 Len=0"
"750","13.181574","192.168.0.108","192.168.0.102","TCP","54","8506  >  0 [SYN] Seq=0 Win=512 Len=0"
"751","13.181574","192.168.0.108","192.168.0.102","TCP","54","8507  >  0 [SYN] Seq=0 Win=512 Len=0"
"752","13.181574","192.168.0.108","192.168.0.102","TCP","54","8508  >  0 [SYN] Seq=0 Win=512 Len=0"
"753","13.181574","192.168.0.108","192.168.0.102","TCP","54","8509  >  0 [SYN] Seq=0 Win=512 Len=0"
"754","13.181574","192.168.0.108","192.168.0.102","TCP","54","8510  >  0 [SYN] Seq=0 Win=512 Len=0"
"755","13.181574","192.168.0.108","192.168.0.102","TCP","54","8511  >  0 [SYN] Seq=0 Win=512 Len=0"
"756","13.181574","192.168.0.108","192.168.0.102","TCP","54","8512  >  0 [SYN] Seq=0 Win=512 Len=0"
"757","13.181574","192.168.0.108","192.168.0.102","TCP","54","8513  >  0 [SYN] Seq=0 Win=512 Len=0"
"758","13.181574","192.168.0.108","192.168.0.102","TCP","54","8514  >  0 [SYN] Seq=0 Win=512 Len=0"
"759","13.183388","192.168.0.108","192.168.0.102","TCP","54","8515  >  0 [SYN] Seq=0 Win=512 Len=0"
"760","13.183388","192.168.0.108","192.168.0.102","TCP","54","8516  >  0 [SYN] Seq=0 Win=512 Len=0"
"761","13.183388","192.168.0.108","192.168.0.102","TCP","54","8517  >  0 [SYN] Seq=0 Win=512 Len=0"
"762","13.183388","192.168.0.108","192.168.0.102","TCP","54","8518  >  0 [SYN] Seq=0 Win=512 Len=0"
"763","13.183729","192.168.0.108","192.168.0.102","TCP","54","8519  >  0 [SYN] Seq=0 Win=512 Len=0"
"764","13.183729","192.168.0.108","192.168.0.102","TCP","54","8520  >  0 [SYN] Seq=0 Win=512 Len=0"
"765","13.183729","192.168.0.108","192.168.0.102","TCP","54","8521  >  0 [SYN] Seq=0 Win=512 Len=0"
"766","13.183729","192.168.0.108","192.168.0.102","TCP","54","8522  >  0 [SYN] Seq=0 Win=512 Len=0"
"767","13.183729","192.168.0.108","192.168.0.102","TCP","54","8523  >  0 [SYN] Seq=0 Win=512 Len=0"
"768","13.183729","192.168.0.108","192.168.0.102","TCP","54","8524  >  0 [SYN] Seq=0 Win=512 Len=0"
"769","13.183729","192.168.0.108","192.168.0.102","TCP","54","8525  >  0 [SYN] Seq=0 Win=512 Len=0"
"770","13.183729","192.168.0.108","192.168.0.102","TCP","54","8526  >  0 [SYN] Seq=0 Win=512 Len=0"
"771","13.183729","192.168.0.108","192.168.0.102","TCP","54","9108  >  0 [SYN] Seq=0 Win=512 Len=0"
"772","13.183729","192.168.0.108","192.168.0.102","TCP","54","9109  >  0 [SYN] Seq=0 Win=512 Len=0"
"773","13.183729","192.168.0.108","192.168.0.102","TCP","54","9110  >  0 [SYN] Seq=0 Win=512 Len=0"
"774","13.184114","192.168.0.108","192.168.0.102","TCP","54","9111  >  0 [SYN] Seq=0 Win=512 Len=0"
"775","13.184114","192.168.0.108","192.168.0.102","TCP","54","9112  >  0 [SYN] Seq=0 Win=512 Len=0"
"776","13.184114","192.168.0.108","192.168.0.102","TCP","54","9113  >  0 [SYN] Seq=0 Win=512 Len=0"
"777","13.184114","192.168.0.108","192.168.0.102","TCP","54","9114  >  0 [SYN] Seq=0 Win=512 Len=0"
"778","13.184114","192.168.0.108","192.168.0.102","TCP","54","9115  >  0 [SYN] Seq=0 Win=512 Len=0"
"779","13.184114","192.168.0.108","192.168.0.102","TCP","54","9116  >  0 [SYN] Seq=0 Win=512 Len=0"
"780","13.185053","192.168.0.108","192.168.0.102","TCP","54","9117  >  0 [SYN] Seq=0 Win=512 Len=0"
"781","13.185053","192.168.0.108","192.168.0.102","TCP","54","9118  >  0 [SYN] Seq=0 Win=512 Len=0"
"782","13.185053","192.168.0.108","192.168.0.102","TCP","54","9119  >  0 [SYN] Seq=0 Win=512 Len=0"
"783","13.185053","192.168.0.108","192.168.0.102","TCP","54","9120  >  0 [SYN] Seq=0 Win=512 Len=0"
"784","13.185352","192.168.0.108","192.168.0.102","TCP","54","9121  >  0 [SYN] Seq=0 Win=512 Len=0"
"785","13.185352","192.168.0.108","192.168.0.102","TCP","54","9122  >  0 [SYN] Seq=0 Win=512 Len=0"
"786","13.185352","192.168.0.108","192.168.0.102","TCP","54","9123  >  0 [SYN] Seq=0 Win=512 Len=0"
"787","13.185352","192.168.0.108","192.168.0.102","TCP","54","9124  >  0 [SYN] Seq=0 Win=512 Len=0"
"788","13.185352","192.168.0.108","192.168.0.102","TCP","54","9125  >  0 [SYN] Seq=0 Win=512 Len=0"
"789","13.185352","192.168.0.108","192.168.0.102","TCP","54","9126  >  0 [SYN] Seq=0 Win=512 Len=0"
"790","13.185352","192.168.0.108","192.168.0.102","TCP","54","9127  >  0 [SYN] Seq=0 Win=512 Len=0"
"791","13.185352","192.168.0.108","192.168.0.102","TCP","54","9128  >  0 [SYN] Seq=0 Win=512 Len=0"
"792","13.185352","192.168.0.108","192.168.0.102","TCP","54","9129  >  0 [SYN] Seq=0 Win=512 Len=0"
"793","13.185352","192.168.0.108","192.168.0.102","TCP","54","9130  >  0 [SYN] Seq=0 Win=512 Len=0"
"794","13.185952","192.168.0.108","192.168.0.102","TCP","54","9131  >  0 [SYN] Seq=0 Win=512 Len=0"
"795","13.185952","192.168.0.108","192.168.0.102","TCP","54","9132  >  0 [SYN] Seq=0 Win=512 Len=0"
"796","13.185952","192.168.0.108","192.168.0.102","TCP","54","9133  >  0 [SYN] Seq=0 Win=512 Len=0"
"797","13.185952","192.168.0.108","192.168.0.102","TCP","54","9134  >  0 [SYN] Seq=0 Win=512 Len=0"
"798","13.185952","192.168.0.108","192.168.0.102","TCP","54","9135  >  0 [SYN] Seq=0 Win=512 Len=0"
"799","13.185952","192.168.0.108","192.168.0.102","TCP","54","9136  >  0 [SYN] Seq=0 Win=512 Len=0"
"800","13.185952","192.168.0.108","192.168.0.102","TCP","54","9137  >  0 [SYN] Seq=0 Win=512 Len=0"
"801","13.185952","192.168.0.108","192.168.0.102","TCP","54","9138  >  0 [SYN] Seq=0 Win=512 Len=0"
"802","13.185952","192.168.0.108","192.168.0.102","TCP","54","9139  >  0 [SYN] Seq=0 Win=512 Len=0"
"803","13.185952","192.168.0.108","192.168.0.102","TCP","54","9140  >  0 [SYN] Seq=0 Win=512 Len=0"
"804","13.185952","192.168.0.108","192.168.0.102","TCP","54","9141  >  0 [SYN] Seq=0 Win=512 Len=0"
"805","13.186462","192.168.0.108","192.168.0.102","TCP","54","9142  >  0 [SYN] Seq=0 Win=512 Len=0"
"806","13.186462","192.168.0.108","192.168.0.102","TCP","54","9143  >  0 [SYN] Seq=0 Win=512 Len=0"
"807","13.186462","192.168.0.108","192.168.0.102","TCP","54","9144  >  0 [SYN] Seq=0 Win=512 Len=0"
"808","13.186462","192.168.0.108","192.168.0.102","TCP","54","9145  >  0 [SYN] Seq=0 Win=512 Len=0"
"809","13.186462","192.168.0.108","192.168.0.102","TCP","54","9146  >  0 [SYN] Seq=0 Win=512 Len=0"
"810","13.186462","192.168.0.108","192.168.0.102","TCP","54","9147  >  0 [SYN] Seq=0 Win=512 Len=0"
"811","13.186462","192.168.0.108","192.168.0.102","TCP","54","9148  >  0 [SYN] Seq=0 Win=512 Len=0"
"812","13.186462","192.168.0.108","192.168.0.102","TCP","54","9149  >  0 [SYN] Seq=0 Win=512 Len=0"
"813","13.186462","192.168.0.108","192.168.0.102","TCP","54","9150  >  0 [SYN] Seq=0 Win=512 Len=0"
"814","13.186462","192.168.0.108","192.168.0.102","TCP","54","9151  >  0 [SYN] Seq=0 Win=512 Len=0"
"815","13.186462","192.168.0.108","192.168.0.102","TCP","54","9152  >  0 [SYN] Seq=0 Win=512 Len=0"
"816","13.186462","192.168.0.108","192.168.0.102","TCP","54","9153  >  0 [SYN] Seq=0 Win=512 Len=0"
"817","13.186462","192.168.0.108","192.168.0.102","TCP","54","9154  >  0 [SYN] Seq=0 Win=512 Len=0"
"818","13.186462","192.168.0.108","192.168.0.102","TCP","54","9155  >  0 [SYN] Seq=0 Win=512 Len=0"
"819","13.187133","192.168.0.108","192.168.0.102","TCP","54","9156  >  0 [SYN] Seq=0 Win=512 Len=0"
"820","13.187133","192.168.0.108","192.168.0.102","TCP","54","9157  >  0 [SYN] Seq=0 Win=512 Len=0"
"821","13.187133","192.168.0.108","192.168.0.102","TCP","54","9158  >  0 [SYN] Seq=0 Win=512 Len=0"
"822","13.187133","192.168.0.108","192.168.0.102","TCP","54","9159  >  0 [SYN] Seq=0 Win=512 Len=0"
"823","13.187133","192.168.0.108","192.168.0.102","TCP","54","9160  >  0 [SYN] Seq=0 Win=512 Len=0"
"824","13.187133","192.168.0.108","192.168.0.102","TCP","54","9161  >  0 [SYN] Seq=0 Win=512 Len=0"
"825","13.187133","192.168.0.108","192.168.0.102","TCP","54","9162  >  0 [SYN] Seq=0 Win=512 Len=0"
"826","13.187133","192.168.0.108","192.168.0.102","TCP","54","9163  >  0 [SYN] Seq=0 Win=512 Len=0"
"827","13.187133","192.168.0.108","192.168.0.102","TCP","54","9164  >  0 [SYN] Seq=0 Win=512 Len=0"
"828","13.187133","192.168.0.108","192.168.0.102","TCP","54","9165  >  0 [SYN] Seq=0 Win=512 Len=0"
"829","13.187133","192.168.0.108","192.168.0.102","TCP","54","9166  >  0 [SYN] Seq=0 Win=512 Len=0"
"830","13.187133","192.168.0.108","192.168.0.102","TCP","54","9167  >  0 [SYN] Seq=0 Win=512 Len=0"
"831","13.187133","192.168.0.108","192.168.0.102","TCP","54","9168  >  0 [SYN] Seq=0 Win=512 Len=0"
"832","13.187133","192.168.0.108","192.168.0.102","TCP","54","9169  >  0 [SYN] Seq=0 Win=512 Len=0"
"833","13.187133","192.168.0.108","192.168.0.102","TCP","54","9170  >  0 [SYN] Seq=0 Win=512 Len=0"
"834","13.187133","192.168.0.108","192.168.0.102","TCP","54","9171  >  0 [SYN] Seq=0 Win=512 Len=0"
"835","13.187133","192.168.0.108","192.168.0.102","TCP","54","9172  >  0 [SYN] Seq=0 Win=512 Len=0"
"836","13.187883","192.168.0.108","192.168.0.102","TCP","54","9173  >  0 [SYN] Seq=0 Win=512 Len=0"
"837","13.187883","192.168.0.108","192.168.0.102","TCP","54","9174  >  0 [SYN] Seq=0 Win=512 Len=0"
"838","13.187883","192.168.0.108","192.168.0.102","TCP","54","9175  >  0 [SYN] Seq=0 Win=512 Len=0"
"839","13.187883","192.168.0.108","192.168.0.102","TCP","54","9176  >  0 [SYN] Seq=0 Win=512 Len=0"
"840","13.187883","192.168.0.108","192.168.0.102","TCP","54","9177  >  0 [SYN] Seq=0 Win=512 Len=0"
"841","13.187883","192.168.0.108","192.168.0.102","TCP","54","9178  >  0 [SYN] Seq=0 Win=512 Len=0"
"842","13.187883","192.168.0.108","192.168.0.102","TCP","54","9179  >  0 [SYN] Seq=0 Win=512 Len=0"
"843","13.187883","192.168.0.108","192.168.0.102","TCP","54","9180  >  0 [SYN] Seq=0 Win=512 Len=0"
"844","13.187883","192.168.0.108","192.168.0.102","TCP","54","9181  >  0 [SYN] Seq=0 Win=512 Len=0"
"845","13.187883","192.168.0.108","192.168.0.102","TCP","54","9182  >  0 [SYN] Seq=0 Win=512 Len=0"
"846","13.187883","192.168.0.108","192.168.0.102","TCP","54","9183  >  0 [SYN] Seq=0 Win=512 Len=0"
"847","13.188527","192.168.0.108","192.168.0.102","TCP","54","9184  >  0 [SYN] Seq=0 Win=512 Len=0"
"848","13.188527","192.168.0.108","192.168.0.102","TCP","54","9185  >  0 [SYN] Seq=0 Win=512 Len=0"
"849","13.188527","192.168.0.108","192.168.0.102","TCP","54","9186  >  0 [SYN] Seq=0 Win=512 Len=0"
"850","13.188527","192.168.0.108","192.168.0.102","TCP","54","9187  >  0 [SYN] Seq=0 Win=512 Len=0"
"851","13.188527","192.168.0.108","192.168.0.102","TCP","54","9188  >  0 [SYN] Seq=0 Win=512 Len=0"
"852","13.188527","192.168.0.108","192.168.0.102","TCP","54","9189  >  0 [SYN] Seq=0 Win=512 Len=0"
"853","13.188527","192.168.0.108","192.168.0.102","TCP","54","9190  >  0 [SYN] Seq=0 Win=512 Len=0"
"854","13.188527","192.168.0.108","192.168.0.102","TCP","54","9191  >  0 [SYN] Seq=0 Win=512 Len=0"
"855","13.188527","192.168.0.108","192.168.0.102","TCP","54","9192  >  0 [SYN] Seq=0 Win=512 Len=0"
"856","13.188527","192.168.0.108","192.168.0.102","TCP","54","9193  >  0 [SYN] Seq=0 Win=512 Len=0"
"857","13.188527","192.168.0.108","192.168.0.102","TCP","54","9194  >  0 [SYN] Seq=0 Win=512 Len=0"
"858","13.188527","192.168.0.108","192.168.0.102","TCP","54","9195  >  0 [SYN] Seq=0 Win=512 Len=0"
"859","13.188527","192.168.0.108","192.168.0.102","TCP","54","9196  >  0 [SYN] Seq=0 Win=512 Len=0"
"860","13.188527","192.168.0.108","192.168.0.102","TCP","54","9197  >  0 [SYN] Seq=0 Win=512 Len=0"
"861","13.189120","192.168.0.108","192.168.0.102","TCP","54","9198  >  0 [SYN] Seq=0 Win=512 Len=0"
"862","13.189120","192.168.0.108","192.168.0.102","TCP","54","9199  >  0 [SYN] Seq=0 Win=512 Len=0"
"863","13.189120","192.168.0.108","192.168.0.102","TCP","54","9200  >  0 [SYN] Seq=0 Win=512 Len=0"
"864","13.189120","192.168.0.108","192.168.0.102","TCP","54","9201  >  0 [SYN] Seq=0 Win=512 Len=0"
"865","13.189120","192.168.0.108","192.168.0.102","TCP","54","9202  >  0 [SYN] Seq=0 Win=512 Len=0"
"866","13.189120","192.168.0.108","192.168.0.102","TCP","54","9203  >  0 [SYN] Seq=0 Win=512 Len=0"
"867","13.189120","192.168.0.108","192.168.0.102","TCP","54","9204  >  0 [SYN] Seq=0 Win=512 Len=0"
"868","13.189120","192.168.0.108","192.168.0.102","TCP","54","9205  >  0 [SYN] Seq=0 Win=512 Len=0"
"869","13.189120","192.168.0.108","192.168.0.102","TCP","54","9206  >  0 [SYN] Seq=0 Win=512 Len=0"
"870","13.189120","192.168.0.108","192.168.0.102","TCP","54","9207  >  0 [SYN] Seq=0 Win=512 Len=0"
"871","13.189120","192.168.0.108","192.168.0.102","TCP","54","9208  >  0 [SYN] Seq=0 Win=512 Len=0"
"872","13.189120","192.168.0.108","192.168.0.102","TCP","54","9209  >  0 [SYN] Seq=0 Win=512 Len=0"
"873","13.189120","192.168.0.108","192.168.0.102","TCP","54","9210  >  0 [SYN] Seq=0 Win=512 Len=0"
"874","13.189740","192.168.0.108","192.168.0.102","TCP","54","9211  >  0 [SYN] Seq=0 Win=512 Len=0"
"875","13.189740","192.168.0.108","192.168.0.102","TCP","54","9212  >  0 [SYN] Seq=0 Win=512 Len=0"
"876","13.189740","192.168.0.108","192.168.0.102","TCP","54","9213  >  0 [SYN] Seq=0 Win=512 Len=0"
"877","13.189740","192.168.0.108","192.168.0.102","TCP","54","9214  >  0 [SYN] Seq=0 Win=512 Len=0"
"878","13.189740","192.168.0.108","192.168.0.102","TCP","54","9215  >  0 [SYN] Seq=0 Win=512 Len=0"
"879","13.189740","192.168.0.108","192.168.0.102","TCP","54","9216  >  0 [SYN] Seq=0 Win=512 Len=0"
"880","13.189740","192.168.0.108","192.168.0.102","TCP","54","9217  >  0 [SYN] Seq=0 Win=512 Len=0"
"881","13.189740","192.168.0.108","192.168.0.102","TCP","54","9218  >  0 [SYN] Seq=0 Win=512 Len=0"
"882","13.189740","192.168.0.108","192.168.0.102","TCP","54","9219  >  0 [SYN] Seq=0 Win=512 Len=0"
"883","13.189740","192.168.0.108","192.168.0.102","TCP","54","9220  >  0 [SYN] Seq=0 Win=512 Len=0"
"884","13.189740","192.168.0.108","192.168.0.102","TCP","54","9221  >  0 [SYN] Seq=0 Win=512 Len=0"
"885","13.189740","192.168.0.108","192.168.0.102","TCP","54","9222  >  0 [SYN] Seq=0 Win=512 Len=0"
"886","13.190282","192.168.0.108","192.168.0.102","TCP","54","9223  >  0 [SYN] Seq=0 Win=512 Len=0"
"887","13.190282","192.168.0.108","192.168.0.102","TCP","54","9224  >  0 [SYN] Seq=0 Win=512 Len=0"
"888","13.190282","192.168.0.108","192.168.0.102","TCP","54","9225  >  0 [SYN] Seq=0 Win=512 Len=0"
"889","13.190282","192.168.0.108","192.168.0.102","TCP","54","9226  >  0 [SYN] Seq=0 Win=512 Len=0"
"890","13.190282","192.168.0.108","192.168.0.102","TCP","54","9227  >  0 [SYN] Seq=0 Win=512 Len=0"
"891","13.190282","192.168.0.108","192.168.0.102","TCP","54","9228  >  0 [SYN] Seq=0 Win=512 Len=0"
"892","13.190282","192.168.0.108","192.168.0.102","TCP","54","9229  >  0 [SYN] Seq=0 Win=512 Len=0"
"893","13.190282","192.168.0.108","192.168.0.102","TCP","54","9230  >  0 [SYN] Seq=0 Win=512 Len=0"
"894","13.190282","192.168.0.108","192.168.0.102","TCP","54","9231  >  0 [SYN] Seq=0 Win=512 Len=0"
"895","13.190282","192.168.0.108","192.168.0.102","TCP","54","9232  >  0 [SYN] Seq=0 Win=512 Len=0"
"896","13.190282","192.168.0.108","192.168.0.102","TCP","54","9233  >  0 [SYN] Seq=0 Win=512 Len=0"
"897","13.190282","192.168.0.108","192.168.0.102","TCP","54","9234  >  0 [SYN] Seq=0 Win=512 Len=0"
"898","13.190282","192.168.0.108","192.168.0.102","TCP","54","9235  >  0 [SYN] Seq=0 Win=512 Len=0"
"899","13.190282","192.168.0.108","192.168.0.102","TCP","54","9236  >  0 [SYN] Seq=0 Win=512 Len=0"
"900","13.190282","192.168.0.108","192.168.0.102","TCP","54","9237  >  0 [SYN] Seq=0 Win=512 Len=0"
"901","13.190282","192.168.0.108","192.168.0.102","TCP","54","9238  >  0 [SYN] Seq=0 Win=512 Len=0"
